game_id,drive,drive_end_yard_line,game_seconds_remaining,yardline_100,drive_game_clock_end,down,ydstogo,drive_ended_with_score,drive_play_id_ended,fixed_drive_result
2018_08_NO_MIN,18,NO 46,7,46,0:00,1,10,0,3834,End of half
2018_08_NYJ_CHI,21,NYJ 47,20,53,0:00,1,10,0,4014,End of half
2018_08_SF_ARI,23,ARI 45,10,45,0:00,1,10,0,4329,End of half
2018_09_NYJ_MIA,25,NYJ 47,56,53,0:33,1,10,0,3753,Turnover
2018_10_ARI_KC,21,KC 46,49,50,0:17,1,10,0,4046,Turnover
2018_10_DAL_PHI,21,DAL 32,28,55,0:00,1,10,0,4030,End of half
2018_10_NYG_SF,22,NYG 21,19,47,0:00,1,10,0,4414,End of half
2018_10_SEA_LA,20,LA 35,56,46,0:18,1,10,0,4317,Turnover on downs
2018_11_DEN_LAC,20,LAC 16,65,49,0:00,1,10,1,4332,Field goal
2018_11_HOU_WAS,22,HOU 45,21,45,0:03,1,10,0,4378,Missed field goal
2018_11_KC_LA,27,LA 48,88,48,1:18,1,10,0,5287,Turnover
2018_12_CLE_CIN,20,CIN 45,107,50,1:13,1,10,0,4320,Turnover on downs
2018_13_ARI_GB,22,ARI 31,30,51,0:00,1,10,0,4389,Missed field goal
2018_13_CAR_TB,23,CAR 49,0,51,0:00,1,10,0,4089,End of half
2018_13_CHI_NYG,26,NYG 1,73,53,0:00,1,10,1,4781,Touchdown
2018_13_LA_DET,24,LA 14,90,48,0:12,1,10,0,4687,Turnover
2018_13_NYJ_TEN,26,NYJ 45,29,55,0:20,1,10,0,4340,Turnover
2018_14_NO_TB,22,NO 36,26,47,0:01,1,10,0,4339,Turnover
2018_14_NYJ_BUF,20,BUF 1,120,48,1:17,1,10,1,4567,Touchdown
2018_14_PIT_OAK,19,PIT 6,119,46,0:21,1,10,1,4182,Touchdown
2018_15_CLE_DEN,21,50,52,50,0:39,1,10,0,4436,Turnover on downs
2018_15_PHI_LA,24,PHI 18,51,45,0:00,1,10,0,4760,End of half
2018_16_CHI_SF,17,CHI 45,100,51,1:05,1,10,0,3977,Turnover on downs
2018_16_HOU_PHI,23,HOU 17,98,55,0:00,1,10,1,4815,Field goal
2018_16_PIT_NO,21,NO 42,46,47,0:32,1,10,0,4691,Turnover
2018_17_CLE_BAL,23,BAL 39,100,55,1:02,1,10,0,4376,Turnover
2018_17_DAL_NYG,22,NYG 48,65,52,0:46,1,10,0,4627,Turnover on downs
2018_18_LAC_BAL,26,BAL 47,29,53,0:19,1,10,0,4477,Turnover
2018_20_NE_KC,20,KC 4,90,45,0:39,1,10,1,4278,Touchdown
2018_20_NE_KC,21,NE 21,23,48,0:08,1,10,1,4442,Field goal
2018_21_NE_LA,24,NE 30,25,51,0:05,1,10,0,4264,Missed field goal
2019_01_HOU_NO,19,HOU 40,7,49,0:00,1,10,1,4428,Field goal
2019_01_SF_TB,20,SF 37,107,54,0:51,1,10,0,4113,Turnover on downs
2019_02_CHI_DEN,19,DEN 35,24,55,0:00,1,10,1,4382,Field goal
2019_02_IND_TEN,22,IND 45,31,53,0:11,1,10,0,3958,Turnover on downs
2019_02_JAX_HOU,20,HOU 4,71,45,0:30,1,10,1,3915,Touchdown
2019_03_CHI_WAS,20,CHI 32,49,51,0:00,1,10,0,4411,End of half
2019_03_CIN_BUF,25,BUF 28,48,46,0:12,1,10,0,4703,Turnover
2019_03_DEN_GB,22,DEN 47,21,53,0:00,1,10,0,3931,End of half
2019_03_DET_PHI,23,PHI 45,100,50,0:41,1,10,0,4109,Turnover on downs
2019_03_NO_SEA,22,NO 4,75,55,0:00,1,10,1,4518,Touchdown
2019_03_NO_SEA,22,NO 4,69,45,0:00,1,10,1,4518,Touchdown
2019_03_NYG_TB,25,NYG 16,34,53,0:00,1,10,0,4436,Missed field goal
2019_03_TEN_JAX,23,JAX 37,51,52,0:00,1,10,0,4140,End of half
2019_04_CAR_HOU,23,CAR 47,7,51,0:00,1,10,0,4169,End of half
2019_04_DAL_NO,18,DAL 48,3,52,0:00,1,10,0,4169,Turnover
2019_04_KC_DET,23,DET 1,92,51,0:20,1,10,1,4764,Touchdown
2019_04_KC_DET,24,KC 44,13,50,0:00,1,10,0,4909,End of half
2019_04_OAK_IND,22,LV 48,93,52,1:10,1,10,1,4444,Touchdown
2019_04_TB_LA,23,TB 46,120,50,1:06,1,10,0,5057,Opp touchdown
2019_04_TB_LA,24,LA 48,10,52,0:00,1,10,0,5344,End of half
2019_05_ATL_HOU,21,HOU 35,71,54,0:24,1,10,0,4618,Opp touchdown
2019_05_CHI_OAK,20,LV 47,90,47,1:14,1,10,0,4030,Turnover
2019_05_JAX_CAR,26,CAR 24,52,45,0:00,1,10,0,4659,End of half
2019_05_TB_NO,21,NO 26,39,47,0:13,1,10,1,4130,Touchdown
2019_06_CAR_TB,32,CAR 20,46,46,0:16,1,10,0,4655,Turnover
2019_06_DAL_NYJ,19,NYJ 4,112,48,0:43,1,10,1,4178,Touchdown
2019_06_WAS_MIA,24,WAS 11,93,45,0:06,1,10,1,4194,Touchdown
2019_07_HOU_IND,22,HOU 48,37,52,0:26,1,10,0,4473,Turnover
2019_08_DEN_IND,22,DEN 33,99,54,0:22,1,10,1,4343,Field goal
2019_09_DAL_NYG,22,DAL 24,119,47,0:06,1,10,0,4455,Opp touchdown
2019_09_GB_LAC,16,LAC 41,96,46,1:06,1,10,0,3693,Turnover on downs
2019_09_NYJ_MIA,22,MIA 11,51,45,0:15,1,10,1,4363,Field goal
2019_09_TEN_CAR,23,CAR 26,74,51,0:47,1,10,0,4490,Missed field goal
2019_10_ARI_TB,25,ARI 38,25,52,0:00,1,10,0,4779,End of half
2019_10_BUF_CLE,20,CLE 35,69,52,0:17,1,10,0,4405,Missed field goal
2019_10_DET_CHI,25,CHI 25,61,55,0:00,1,10,0,4854,Turnover on downs
2019_10_LA_PIT,29,LA 42,30,53,0:20,1,10,0,5077,Turnover
2019_10_MIN_DAL,18,MIN 45,17,54,0:00,1,10,0,4332,Turnover
2019_10_SEA_SF,25,SEA 29,49,48,0:01,1,10,1,4387,Field goal
2019_11_ARI_SF,19,ARI 25,104,47,0:31,1,10,1,4634,Touchdown
2019_11_NE_PHI,24,NE 26,120,45,0:58,1,10,0,4232,Turnover on downs
2019_12_SEA_PHI,25,SEA 2,55,47,0:20,1,10,1,4228,Touchdown
2019_13_CHI_DET,20,CHI 39,64,54,0:29,1,10,0,4488,Turnover
2019_13_NO_ATL,24,NO 44,114,53,0:38,1,10,0,4392,Turnover on downs
2019_13_NO_ATL,24,NO 44,79,46,0:38,1,10,0,4392,Turnover on downs
2019_13_PHI_MIA,22,MIA 49,2,49,0:00,1,10,0,4494,Turnover
2019_13_WAS_CAR,25,WAS 3,111,52,0:14,1,10,0,4418,Turnover
2019_14_CIN_CLE,18,CLE 28,35,45,0:12,1,10,1,4340,Field goal
2019_14_DAL_CHI,23,CHI 13,27,48,0:08,1,10,1,4749,Field goal
2019_14_SEA_LA,20,SEA 49,120,53,1:25,1,10,0,4072,Turnover
2019_14_SF_NO,23,SF 18,94,54,0:53,1,10,1,4501,Touchdown
2019_14_WAS_GB,20,GB 13,120,49,1:17,1,10,1,3754,Touchdown
2019_15_JAX_OAK,18,LV 4,61,49,0:31,1,10,1,3844,Touchdown
2019_15_JAX_OAK,19,JAX 40,13,50,0:00,1,10,0,4024,End of half
2019_15_PHI_WAS,20,PHI 42,13,52,0:00,1,10,0,4264,Opp touchdown
2019_16_CIN_MIA,25,MIA 25,28,54,0:00,1,10,1,4903,Touchdown
2019_16_PIT_NYJ,24,NYJ 44,64,47,0:39,1,10,0,3966,Turnover on downs
2019_17_ARI_LA,24,ARI 46,4,54,0:00,1,10,0,4653,Turnover
2019_17_OAK_DEN,23,DEN 3,101,53,0:07,1,10,1,4356,Touchdown
2019_17_SF_SEA,16,SF 5,106,47,0:09,1,10,0,3999,Turnover on downs
2019_18_BUF_HOU,20,HOU 29,64,53,0:05,1,10,1,4113,Field goal
2019_21_SF_KC,17,KC 49,109,49,1:25,1,10,0,3796,Turnover on downs
